0.000000,5.000000
0.000000,4.545455
0.000000,4.166667
0.000000,3.846154
0.000000,3.571429
0.000000,3.333333
0.000000,3.125000
0.000000,2.941176
0.000000,2.777778
0.000000,2.631579
0.000000,2.500000
0.000000,0.000000
0.571429,0.000000
1.090909,0.000000
1.565217,0.000000
2.000000,0.000000
2.400000,0.000000
2.769231,0.000000
3.111111,0.000000
3.428571,0.000000
3.724138,0.000000
4.000000,0.000000
4.258065,0.000000
4.500000,0.000000
4.727273,0.000000
4.941176,0.000000
5.142857,0.000000
5.333333,0.000000
5.513514,0.000000
5.684211,0.000000
5.846154,0.000000
6.000000,0.000000
12.000000,0.000000
11.428571,0.238095
10.909091,0.454545
10.434783,0.652174
10.000000,0.833333
9.600000,1.000000
9.230769,1.153846
8.888889,1.296296
8.571429,1.428571
8.275862,1.551724
8.000000,1.666667
7.741935,1.774194
7.500000,1.875000
7.272727,1.969697
7.058824,2.058824
6.857143,2.142857
6.666667,2.222222
6.486486,2.297297
6.315789,2.368421
6.153846,2.435897
6.000000,2.500000
